Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","74","Gabon","5510","Production","574","Ananas","2019","2019","tonnes","1209","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","74","Gabon","5510","Production","486","Bananes","2017","2017","tonnes","17782","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","74","Gabon","5510","Production","486","Bananes","2018","2018","tonnes","17880","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","74","Gabon","5510","Production","486","Bananes","2019","2019","tonnes","17769","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","75","Gambie","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","1408","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","75","Gambie","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1415","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","75","Gambie","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1405","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","73","Géorgie","5510","Production","567","Pastèques","2017","2017","tonnes","68000","","Donnée officielle"
"QCL","Cultures et produits animaux","73","Géorgie","5510","Production","567","Pastèques","2018","2018","tonnes","57400","","Donnée officielle"
"QCL","Cultures et produits animaux","73","Géorgie","5510","Production","567","Pastèques","2019","2019","tonnes","67600","","Donnée officielle"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","574","Ananas","2017","2017","tonnes","674065","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","574","Ananas","2018","2018","tonnes","665688","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","574","Ananas","2019","2019","tonnes","667084","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","486","Bananes","2017","2017","tonnes","88057","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","486","Bananes","2018","2018","tonnes","87689","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","486","Bananes","2019","2019","tonnes","87751","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","99162","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","99293","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","99271","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","600","Papayes","2017","2017","tonnes","5730","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","600","Papayes","2018","2018","tonnes","5617","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","81","Ghana","5510","Production","600","Papayes","2019","2019","tonnes","5636","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","486","Bananes","2017","2017","tonnes","2412","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","486","Bananes","2018","2018","tonnes","4450","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","486","Bananes","2019","2019","tonnes","4840","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","569","Figues","2017","2017","tonnes","23591","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","569","Figues","2018","2018","tonnes","16010","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","569","Figues","2019","2019","tonnes","19730","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","592","Kiwis","2017","2017","tonnes","202462","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","592","Kiwis","2018","2018","tonnes","265280","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","592","Kiwis","2019","2019","tonnes","285860","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","90777","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","74730","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","66300","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","567","Pastèques","2017","2017","tonnes","376886","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","567","Pastèques","2018","2018","tonnes","630120","","Donnée officielle"
"QCL","Cultures et produits animaux","84","Grèce","5510","Production","567","Pastèques","2019","2019","tonnes","344950","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","574","Ananas","2017","2017","tonnes","110","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","574","Ananas","2018","2018","tonnes","92","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","574","Ananas","2019","2019","tonnes","79","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","486","Bananes","2017","2017","tonnes","6635","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","486","Bananes","2018","2018","tonnes","5030","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","486","Bananes","2019","2019","tonnes","3779","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","1484","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1500","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","1495","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","937","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","1326","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","1161","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","600","Papayes","2017","2017","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","600","Papayes","2018","2018","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","600","Papayes","2019","2019","tonnes","","M","Donnée non disponible"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","567","Pastèques","2017","2017","tonnes","2338","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","567","Pastèques","2018","2018","tonnes","4277","","Donnée officielle"
"QCL","Cultures et produits animaux","86","Grenade","5510","Production","567","Pastèques","2019","2019","tonnes","3250","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","574","Ananas","2017","2017","tonnes","328651","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","574","Ananas","2018","2018","tonnes","347878","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","574","Ananas","2019","2019","tonnes","355090","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","486","Bananes","2017","2017","tonnes","4082703","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","486","Bananes","2018","2018","tonnes","4207229","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","486","Bananes","2019","2019","tonnes","4343827","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","126180","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","125754","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","125458","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","611356","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","629167","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","642210","","Donnée officielle"
"QCL","Cultures et produits animaux","89","Guatemala","5510","Production","600","Papayes","2017","2017","tonnes","103964","Im","Données de la FAO basées sur une méthodologie d'imputation"
